Code Type;Year;Code;Code Text;Change from 2012 to 2013?
ICD-10;2012;M0210;"Leddlidelse etter dysenteri;flere lokalis";
ICD-10;2012;M0211;"Leddlidelse etter dysenteri;skulderreg";
ICD-10;2012;M0212;"Leddlidelse etter dysenteri;overarm/albue";
ICD-10;2012;M0213;"Leddlidelse etter dysenteri;underarm/h?ndl";
ICD-10;2012;M0214;"Leddlidelse etter dysenteri;h?nd/fingre";
ICD-10;2012;M0215;"Leddlidelse etter dysenteri;bekken/l?r";
ICD-10;2012;M0216;"Leddlidelse etter dysenteri;legg/kne";
ICD-10;2012;M0217;"Leddlidelse etter dysenteri;ankel/fot/t?";
ICD-10;2012;M0218;"Leddlidelse etter dysenteri;andre lokalis";
ICD-10;2012;M0219;"Leddlidelse etter dysenteri;uspes lokalis";
ICD-10;2012;M022;Leddlidelse etter vaksinasjon;
ICD-10;2012;M0220;"Leddlidelse etter vaksinasjon;flere lokalis";
ICD-10;2012;M0221;"Leddlidelse etter vaksinasjon;skulderreg";
ICD-10;2012;M0222;"Leddlidelse etter vaksinasjon;overarm/albue";
ICD-10;2012;M0223;"Leddlidelse etter vaksinasjon;underarm/h?ndl";
ICD-10;2012;M0224;"Leddlidelse etter vaksinasjon;h?nd/fingre";
ICD-10;2012;M0225;"Leddlidelse etter vaksinasjon;bekken/l?r";
ICD-10;2012;M0226;"Leddlidelse etter vaksinasjon;legg/kne";
ICD-10;2012;M0227;"Leddlidelse etter vaksinasjon;ankel/fot/t?";
ICD-10;2012;M0228;"Leddlidelse etter vaksinasjon;andre lokalis";
ICD-10;2012;M0229;"Leddlidelse etter vaksinasjon;uspes lokalis";
ICD-10;2012;M023;Reiters sykdom;
ICD-10;2012;M0230;"Reiters sykdom;flere lokalis";
ICD-10;2012;M0231;"Reiters sykdom;skulderreg";
ICD-10;2012;M0232;"Reiters sykdom;overarm/albue";
ICD-10;2012;M0233;"Reiters sykdom;underarm/h?ndl";
ICD-10;2012;M0234;"Reiters sykdom;h?nd/fingre";
ICD-10;2012;M0235;"Reiters sykdom;bekken/l?r";
ICD-10;2012;M0236;"Reiters sykdom;legg/kne";
ICD-10;2012;M0237;"Reiters sykdom;ankel/fot/t?";
ICD-10;2012;M0238;"Reiters sykdom;andre lokalis";
ICD-10;2012;M0239;"Reiters sykdom;uspes lokalis";
ICD-10;2012;M028;Andre spesifiserte reaktive leddlidelser;
ICD-10;2012;M0280;"Andre spes reakt leddlidelser;flere lokalis";
ICD-10;2012;M0281;"Andre spes reakt leddlidelser;skulderreg";
ICD-10;2012;M0282;"Andre spes reakt leddlidelser;overarm/albue";
ICD-10;2012;M0283;"Andre spes reakt leddlidelser;underarm/h?ndl";
ICD-10;2012;M0284;"Andre spes reakt leddlidelser;h?nd/fingre";
ICD-10;2012;M0285;"Andre spes reakt leddlidelser;bekken/l?r";
ICD-10;2012;M0286;"Andre spes reakt leddlidelser;legg/kne";
ICD-10;2012;M0287;"Andre spes reakt leddlidelser;ankel/fot/t?";
ICD-10;2012;M0288;"Andre spes reakt leddlidelser;andre lokalis";
ICD-10;2012;M0289;"Andre spes reakt leddlidelser;uspes lokalis";
ICD-10;2012;M029;Uspesifisert reaktiv leddlidelse;
ICD-10;2012;M0290;"Uspes reaktiv leddlidelse;flere lokalis";
ICD-10;2012;M0291;"Uspes reaktiv leddlidelse;skulderreg";
ICD-10;2012;M0292;"Uspes reaktiv leddlidelse;overarm/albue";
ICD-10;2012;M0293;"Uspes reaktiv leddlidelse;underarm/h?ndl";
ICD-10;2012;M0294;"Uspes reaktiv leddlidelse;h?nd/fingre";
ICD-10;2012;M0295;"Uspes reaktiv leddlidelse;bekken/l?r";
ICD-10;2012;M0296;"Uspes reaktiv leddlidelse;legg/kne";
ICD-10;2012;M0297;"Uspes reaktiv leddlidelse;ankel/fot/t?";
ICD-10;2012;M0298;"Uspes reaktiv leddlidelse;andre lokalis";
ICD-10;2012;M0299;"Uspes reaktiv leddlidelse;uspes lokalis";
ICD-10;2012;M030;Artritt etter meningokokkinfeksjon;
ICD-10;2012;M0300;"Artritt e meningok inf;flere lokalis";
ICD-10;2012;M0301;"Artritt e meningok inf;skulderreg";
ICD-10;2012;M0302;"Artritt e meningok inf;overarm/albue";
ICD-10;2012;M0303;"Artritt e meningok inf;underarm/h?ndl";
ICD-10;2012;M0304;"Artritt e meningok inf;h?nd/fingre";
ICD-10;2012;M0305;"Artritt e meningok inf;bekken/l?r";
ICD-10;2012;M0306;"Artritt e meningok inf;legg/kne";
ICD-10;2012;M0307;"Artritt e meningok inf;ankel/fot/t?";
ICD-10;2012;M0308;"Artritt e meningok inf;andre lokalis";
ICD-10;2012;M0309;"Artritt e meningok inf;uspes lokalis";
ICD-10;2012;M031;Postinfeksi?s leddlidelse ved syfilis;
ICD-10;2012;M0310;"Postinf leddlidelse v/lues;flere lokalis";
ICD-10;2012;M0311;"Postinf leddlidelse v/lues;skulderreg";
ICD-10;2012;M0312;"Postinf leddlidelse v/lues;overarm/albue";
ICD-10;2012;M0313;"Postinf leddlidelse v/lues;underarm/h?ndl";
ICD-10;2012;M0314;"Postinf leddlidelse v/lues;h?nd/fingre";
ICD-10;2012;M0315;"Postinf leddlidelse v/lues;bekken/l?r";
ICD-10;2012;M0316;"Postinf leddlidelse v/lues;legg/kne";
ICD-10;2012;M0317;"Postinf leddlidelse v/lues;ankel/fot/t?";
ICD-10;2012;M0318;"Postinf leddlidelse v/lues;andre lokalis";
ICD-10;2012;M0319;"Postinf leddlidelse v/lues;uspes lokalis";
ICD-10;2012;M032;Andre postinfeksi?se leddlidelser ved sykd. klass. a. sted;
ICD-10;2012;M0320;"And postinf leddlidelser v/sykd KAS;flere lokalis";
ICD-10;2012;M0321;"And postinf leddlidelser v/sykd KAS;skulderreg";
ICD-10;2012;M0322;"And postinf leddlidelser v/sykd KAS;overarm/albue";
ICD-10;2012;M0323;"And postinf leddlidelser v/sykd KAS;underarm/h?ndl";
ICD-10;2012;M0324;"And postinf leddlidelser v/sykd KAS;h?nd/fingre";
ICD-10;2012;M0325;"And postinf leddlidelser v/sykd KAS;bekken/l?r";
ICD-10;2012;M0326;"And postinf leddlidelser v/sykd KAS;legg/kne";
ICD-10;2012;M0327;"And postinf leddlidelser v/sykd KAS;ankel/fot/t?";
ICD-10;2012;M0328;"And postinf leddlidelser v/sykd KAS;andre lokalis";
ICD-10;2012;M0329;"And postinf leddlidelser v/sykd KAS;uspes lokalis";
ICD-10;2012;M036;Reaktiv leddlidelse ved andre sykdommer klass. annet sted;
ICD-10;2012;M0360;"Reaktiv leddlidelse v/and sykd KAS;flere lokalis";
ICD-10;2012;M0361;"Reaktiv leddlidelse v/and sykd KAS;skulderreg";
ICD-10;2012;M0362;"Reaktiv leddlidelse v/and sykd KAS;overarm/albue";
ICD-10;2012;M0363;"Reaktiv leddlidelse v/and sykd KAS;underarm/h?ndl";
ICD-10;2012;M0364;"Reaktiv leddlidelse v/and sykd KAS;h?nd/fingre";
ICD-10;2012;M0365;"Reaktiv leddlidelse v/and sykd KAS;bekken/l?r";
ICD-10;2012;M0366;"Reaktiv leddlidelse v/and sykd KAS;legg/kne";
ICD-10;2012;M0367;"Reaktiv leddlidelse v/and sykd KAS;ankel/fot/t?";
ICD-10;2012;M0368;"Reaktiv leddlidelse v/and sykd KAS;andre lokalis";
ICD-10;2012;M0369;"Reaktiv leddlidelse v/and sykd KAS;uspes lokalis";
ICD-10;2012;M050;Feltys syndrom;
ICD-10;2012;M0500;"Feltys syndrom;flere lokalis";
ICD-10;2012;M0501;"Feltys syndrom;skulderreg";
ICD-10;2012;M0502;"Feltys syndrom;overarm/albue";
ICD-10;2012;M0503;"Feltys syndrom;underarm/h?ndl";
ICD-10;2012;M0504;"Feltys syndrom;h?nd/fingre";
ICD-10;2012;M0505;"Feltys syndrom;bekken/l?r";
ICD-10;2012;M0506;"Feltys syndrom;legg/kne";
ICD-10;2012;M0507;"Feltys syndrom;ankel/fot/t?";
ICD-10;2012;M0508;"Feltys syndrom;andre lokalis";
ICD-10;2012;M0509;"Feltys syndrom;uspes lokalis";
ICD-10;2012;M051;Reumatoid lungesykdom;
ICD-10;2012;M0510;"Reumatoid lungesykdom ;flere lokalis";
ICD-10;2012;M0511;"Reumatoid lungesykdom ;skulderreg";
ICD-10;2012;M0512;"Reumatoid lungesykdom ;overarm/albue";
ICD-10;2012;M0513;"Reumatoid lungesykdom ;underarm/h?ndl";
ICD-10;2012;M0514;"Reumatoid lungesykdom ;h?nd/fingre";
ICD-10;2012;M0515;"Reumatoid lungesykdom ;bekken/l?r";
ICD-10;2012;M0516;"Reumatoid lungesykdom ;legg/kne";
ICD-10;2012;M0517;"Reumatoid lungesykdom ;ankel/fot/t?";
ICD-10;2012;M0518;"Reumatoid lungesykdom ;andre lokalis";
ICD-10;2012;M0519;"Reumatoid lungesykdom ;uspes lokalis";
ICD-10;2012;M052;Reumatoid vaskulitt;
ICD-10;2012;M0520;"Reumatoid vaskulitt;flere lokalis";
ICD-10;2012;M0521;"Reumatoid vaskulitt;skulderreg";
ICD-10;2012;M0522;"Reumatoid vaskulitt;overarm/albue";
ICD-10;2012;M0523;"Reumatoid vaskulitt;underarm/h?ndl";
ICD-10;2012;M0524;"Reumatoid vaskulitt;h?nd/fingre";
ICD-10;2012;M0525;"Reumatoid vaskulitt;bekken/l?r";
ICD-10;2012;M0526;"Reumatoid vaskulitt;legg/kne";
ICD-10;2012;M0527;"Reumatoid vaskulitt;ankel/fot/t?";
ICD-10;2012;M0528;"Reumatoid vaskulitt;andre lokalis";
ICD-10;2012;M0529;"Reumatoid vaskulitt;uspes lokalis";
ICD-10;2012;M053;Reumatoid artritt med affeksjon av andre organer og systemer;
ICD-10;2012;M0530;"RA m/aff av andre organer/syst;flere lokalis";
ICD-10;2012;M0531;"RA m/aff av andre organer/syst;skulderreg";
ICD-10;2012;M0532;"RA m/aff av andre organer/syst;overarm/albue";
ICD-10;2012;M0533;"RA m/aff av andre organer/syst;underarm/h?ndl";
ICD-10;2012;M0534;"RA m/aff av andre organer/syst;h?nd/fingre";
ICD-10;2012;M0535;"RA m/aff av andre organer/syst;bekken/l?r";
ICD-10;2012;M0536;"RA m/aff av andre organer/syst;legg/kne";
ICD-10;2012;M0537;"RA m/aff av andre organer/syst;ankel/fot/t?";
ICD-10;2012;M0538;"RA m/aff av andre organer/syst;andre lokalis";
ICD-10;2012;M0539;"RA m/aff av andre organer/syst;uspes lokalis";
ICD-10;2012;M058;Annen spesifisert seropositiv reumatoid artritt;
ICD-10;2012;M0580;"Annen spes seropos RA;flere lokalis";
ICD-10;2012;M0581;"Annen spes seropos RA;skulderreg";
ICD-10;2012;M0582;"Annen spes seropos RA;overarm/albue";
ICD-10;2012;M0583;"Annen spes seropos RA;underarm/h?ndl";
ICD-10;2012;M0584;"Annen spes seropos RA;h?nd/fingre";
ICD-10;2012;M0585;"Annen spes seropos RA;bekken/l?r";
ICD-10;2012;M0586;"Annen spes seropos RA;legg/kne";
ICD-10;2012;M0587;"Annen spes seropos RA;ankel/fot/t?";
ICD-10;2012;M0588;"Annen spes seropos RA;andre lokalis";
ICD-10;2012;M0589;"Annen spes seropos RA;uspes lokalis";
ICD-10;2012;M059;Uspesifisert seropositiv reumatoid artritt;
ICD-10;2012;M0590;"Uspes seropos RA;flere lokalis";
ICD-10;2012;M0591;"Uspes seropos RA;skulderreg";
ICD-10;2012;M0592;"Uspes seropos RA;overarm/albue";
ICD-10;2012;M0593;"Uspes seropos RA;underarm/h?ndl";
ICD-10;2012;M0594;"Uspes seropos RA;h?nd/fingre";
ICD-10;2012;M0595;"Uspes seropos RA;bekken/l?r";
ICD-10;2012;M0596;"Uspes seropos RA;legg/kne";
ICD-10;2012;M0597;"Uspes seropos RA;ankel/fot/t?";
ICD-10;2012;M0598;"Uspes seropos RA;andre lokalis";
ICD-10;2012;M0599;"Uspes seropos RA;uspes lokalis";
ICD-10;2012;M060;Seronegativ reumatoid artritt;
ICD-10;2012;M0600;"Seroneg RA;flere lokalis";
ICD-10;2012;M0601;"Seroneg RA;skulderreg";
ICD-10;2012;M0602;"Seroneg RA;overarm/albue";
ICD-10;2012;M0603;"Seroneg RA;underarm/h?ndl";
ICD-10;2012;M0604;"Seroneg RA;h?nd/fingre";
ICD-10;2012;M0605;"Seroneg RA;bekken/l?r";
ICD-10;2012;M0606;"Seroneg RA;legg/kne";
ICD-10;2012;M0607;"Seroneg RA;ankel/fot/t?";
ICD-10;2012;M0608;"Seroneg RA;andre lokalis";
ICD-10;2012;M0609;"Seroneg RA;uspes lokalis";
ICD-10;2012;M061;Stills sykdom med debut i voksen alder;
ICD-10;2012;M0610;"Stills sykd m/voksendebut;flere lokalis";
ICD-10;2012;M0611;"Stills sykd m/voksendebut;skulderreg";
ICD-10;2012;M0612;"Stills sykd m/voksendebut;overarm/albue";
ICD-10;2012;M0613;"Stills sykd m/voksendebut;underarm/h?ndl";
ICD-10;2012;M0614;"Stills sykd m/voksendebut;h?nd/fingre";
ICD-10;2012;M0615;"Stills sykd m/voksendebut;bekken/l?r";
ICD-10;2012;M0616;"Stills sykd m/voksendebut;legg/kne";
ICD-10;2012;M0617;"Stills sykd m/voksendebut;ankel/fot/t?";
ICD-10;2012;M0618;"Stills sykd m/voksendebut;andre lokalis";
ICD-10;2012;M0619;"Stills sykd m/voksendebut;uspes lokalis";
ICD-10;2012;M062;Reumatoid bursitt;
ICD-10;2012;M0620;"Reumatoid bursitt;flere lokalis";
ICD-10;2012;M0621;"Reumatoid bursitt;skulderreg";
ICD-10;2012;M0622;"Reumatoid bursitt;overarm/albue";
ICD-10;2012;M0623;"Reumatoid bursitt;underarm/h?ndl";
ICD-10;2012;M0624;"Reumatoid bursitt;h?nd/fingre";
ICD-10;2012;M0625;"Reumatoid bursitt;bekken/l?r";
ICD-10;2012;M0626;"Reumatoid bursitt;legg/kne";
ICD-10;2012;M0627;"Reumatoid bursitt;ankel/fot/t?";
ICD-10;2012;M0628;"Reumatoid bursitt;andre lokalis";
ICD-10;2012;M0629;"Reumatoid bursitt;uspes lokalis";
ICD-10;2012;M063;Reumatoid knute;
ICD-10;2012;M0630;"Reumatoid knute;flere lokalis";
ICD-10;2012;M0631;"Reumatoid knute;skulderreg";
ICD-10;2012;M0632;"Reumatoid knute;overarm/albue";
ICD-10;2012;M0633;"Reumatoid knute;underarm/h?ndl";
ICD-10;2012;M0634;"Reumatoid knute;h?nd/fingre";
ICD-10;2012;M0635;"Reumatoid knute;bekken/l?r";
ICD-10;2012;M0636;"Reumatoid knute;legg/kne";
ICD-10;2012;M0637;"Reumatoid knute;ankel/fot/t?";
ICD-10;2012;M0638;"Reumatoid knute;andre lokalis";
ICD-10;2012;M0639;"Reumatoid knute;uspes lokalis";
ICD-10;2012;M064;Inflammatorisk leddlidelse;
ICD-10;2012;M0640;"Inflamm leddlidelse;flere lokalis";
ICD-10;2012;M0641;"Inflamm leddlidelse;skulderreg";
ICD-10;2012;M0642;"Inflamm leddlidelse;overarm/albue";
ICD-10;2012;M0643;"Inflamm leddlidelse;underarm/h?ndl";
ICD-10;2012;M0644;"Inflamm leddlidelse;h?nd/fingre";
ICD-10;2012;M0645;"Inflamm leddlidelse;bekken/l?r";
ICD-10;2012;M0646;"Inflamm leddlidelse;legg/kne";
ICD-10;2012;M0647;"Inflamm leddlidelse;ankel/fot/t?";
ICD-10;2012;M0648;"Inflamm leddlidelse;andre lokalis";
ICD-10;2012;M0649;"Inflamm leddlidelse;uspes lokalis";
ICD-10;2012;M068;Annen spesifisert reumatoid artritt;
ICD-10;2012;M0680;"Annen spesifisert RA;flere lokalis";
ICD-10;2012;M0681;"Annen spesifisert RA;skulderreg";
ICD-10;2012;M0682;"Annen spesifisert RA;overarm/albue";
ICD-10;2012;M0683;"Annen spesifisert RA;underarm/h?ndl";
ICD-10;2012;M0684;"Annen spesifisert RA;h?nd/fingre";
ICD-10;2012;M0685;"Annen spesifisert RA;bekken/l?r";
ICD-10;2012;M0686;"Annen spesifisert RA;legg/kne";
ICD-10;2012;M0687;"Annen spesifisert RA;ankel/fot/t?";
ICD-10;2012;M0688;"Annen spesifisert RA;andre lokalis";
ICD-10;2012;M0689;"Annen spesifisert RA;uspes lokalis";
ICD-10;2012;M069;Uspesifisert reumatoid artritt;
ICD-10;2012;M0690;"Uspesifisert reumatoid artritt;flere lokalis";
ICD-10;2012;M0691;"Uspesifisert reumatoid artritt;skulderreg";
ICD-10;2012;M0692;"Uspesifisert reumatoid artritt;overarm/albue";
ICD-10;2012;M0693;"Uspesifisert reumatoid artritt;underarm/h?ndl";
ICD-10;2012;M0694;"Uspesifisert reumatoid artritt;h?nd/fingre";
ICD-10;2012;M0695;"Uspesifisert reumatoid artritt;bekken/l?r";
ICD-10;2012;M0696;"Uspesifisert reumatoid artritt;legg/kne";
ICD-10;2012;M0697;"Uspesifisert reumatoid artritt;ankel/fot/t?";
ICD-10;2012;M0698;"Uspesifisert reumatoid artritt;andre lokalis";
ICD-10;2012;M0699;"Uspesifisert reumatoid artritt;uspes lokalis";
ICD-10;2012;M070;Distal interfalangeal psoriatisk leddlidelse;
ICD-10;2012;M0700;"Dist interfal psoriatisk leddsykd ;flere lokalis";
ICD-10;2012;M0701;"Dist interfal psoriatisk leddsykd ;skulderreg";
ICD-10;2012;M0702;"Dist interfal psoriatisk leddsykd ;overarm/albue";
ICD-10;2012;M0703;"Dist interfal psoriatisk leddsykd ;underarm/h?ndl";
ICD-10;2012;M0704;"Dist interfal psoriatisk leddsykd ;h?nd/fingre";
ICD-10;2012;M0705;"Dist interfal psoriatisk leddsykd ;bekken/l?r";
ICD-10;2012;M0706;"Dist interfal psoriatisk leddsykd ;legg/kne";
ICD-10;2012;M0707;"Dist interfal psoriatisk leddsykd ;ankel/fot/t?";
ICD-10;2012;M0708;"Dist interfal psoriatisk leddsykd ;andre lokalis";
ICD-10;2012;M0709;"Dist interfal psoriatisk leddsykd ;uspes lokalis";
ICD-10;2012;M071;Arthritis mutilans;
ICD-10;2012;M0710;"Arthritis mutilans ;flere lokalis";
ICD-10;2012;M0711;"Arthritis mutilans ;skulderreg";
ICD-10;2012;M0712;"Arthritis mutilans ;overarm/albue";
ICD-10;2012;M0713;"Arthritis mutilans ;underarm/h?ndl";
ICD-10;2012;M0714;"Arthritis mutilans ;h?nd/fingre";
ICD-10;2012;M0715;"Arthritis mutilans ;bekken/l?r";
ICD-10;2012;M0716;"Arthritis mutilans ;legg/kne";
ICD-10;2012;M0717;"Arthritis mutilans ;ankel/fot/t?";
ICD-10;2012;M0718;"Arthritis mutilans ;andre lokalis";
ICD-10;2012;M0719;"Arthritis mutilans ;uspes lokalis";
ICD-10;2012;M072;Psoriatisk spondylitt;
ICD-10;2012;M0720;"Psoriatisk spondylitt;flere lokalis";
ICD-10;2012;M0721;"Psoriatisk spondylitt;skulderreg";
ICD-10;2012;M0722;"Psoriatisk spondylitt;overarm/albue";
ICD-10;2012;M0723;"Psoriatisk spondylitt;underarm/h?ndl";
ICD-10;2012;M0724;"Psoriatisk spondylitt;h?nd/fingre";
ICD-10;2012;M0725;"Psoriatisk spondylitt;bekken/l?r";
ICD-10;2012;M0726;"Psoriatisk spondylitt;legg/kne";
ICD-10;2012;M0727;"Psoriatisk spondylitt;ankel/fot/t?";
ICD-10;2012;M0728;"Psoriatisk spondylitt;andre lokalis";
ICD-10;2012;M0729;"Psoriatisk spondylitt;uspes lokalis";
ICD-10;2012;M073;Andre psoriatiske leddlidelser;
ICD-10;2012;M0730;"Andre psoriatiske leddlidelser;flere lokalis";
ICD-10;2012;M0731;"Andre psoriatiske leddlidelser;skulderreg";
ICD-10;2012;M0732;"Andre psoriatiske leddlidelser;overarm/albue";
ICD-10;2012;M0733;"Andre psoriatiske leddlidelser;underarm/h?ndl";
ICD-10;2012;M0734;"Andre psoriatiske leddlidelser;h?nd/fingre";
ICD-10;2012;M0735;"Andre psoriatiske leddlidelser;bekken/l?r";
ICD-10;2012;M0736;"Andre psoriatiske leddlidelser;legg/kne";
ICD-10;2012;M0737;"Andre psoriatiske leddlidelser;ankel/fot/t?";
ICD-10;2012;M0738;"Andre psoriatiske leddlidelser;andre lokalis";
ICD-10;2012;M0739;"Andre psoriatiske leddlidelser;uspes lokalis";
ICD-10;2012;M074;Leddlidelse ved Crohns sykdom;
ICD-10;2012;M0740;"Leddlidelse ved mb Crohn;flere lokalis";
ICD-10;2012;M0741;"Leddlidelse ved mb Crohn;skulderreg";
ICD-10;2012;M0742;"Leddlidelse ved mb Crohn;overarm/albue";
ICD-10;2012;M0743;"Leddlidelse ved mb Crohn;underarm/h?ndl";
ICD-10;2012;M0744;"Leddlidelse ved mb Crohn;h?nd/fingre";
ICD-10;2012;M0745;"Leddlidelse ved mb Crohn;bekken/l?r";
ICD-10;2012;M0746;"Leddlidelse ved mb Crohn;legg/kne";
ICD-10;2012;M0747;"Leddlidelse ved mb Crohn;ankel/fot/t?";
ICD-10;2012;M0748;"Leddlidelse ved mb Crohn;andre lokalis";
ICD-10;2012;M0749;"Leddlidelse ved mb Crohn;uspes lokalis";
ICD-10;2012;M075;Leddlidelse ved ulcer?s kolitt;
ICD-10;2012;M0750;"Leddlidelse v/ulcer?s kolitt ;flere lokalis";
ICD-10;2012;M0751;"Leddlidelse v/ulcer?s kolitt ;skulderreg";
ICD-10;2012;M0752;"Leddlidelse v/ulcer?s kolitt ;overarm/albue";
ICD-10;2012;M0753;"Leddlidelse v/ulcer?s kolitt ;underarm/h?ndl";
ICD-10;2012;M0754;"Leddlidelse v/ulcer?s kolitt ;h?nd/fingre";
ICD-10;2012;M0755;"Leddlidelse v/ulcer?s kolitt ;bekken/l?r";
ICD-10;2012;M0756;"Leddlidelse v/ulcer?s kolitt ;legg/kne";
ICD-10;2012;M0757;"Leddlidelse v/ulcer?s kolitt ;ankel/fot/t?";
ICD-10;2012;M0758;"Leddlidelse v/ulcer?s kolitt ;andre lokalis";
ICD-10;2012;M0759;"Leddlidelse v/ulcer?s kolitt ;uspes lokalis";
ICD-10;2012;M076;Andre leddlidelser ved inflammatorisk tarmsykdom;
ICD-10;2012;M0760;"And leddlidelser v/inflamm tarmsykd ;flere lokalis";
ICD-10;2012;M0761;"And leddlidelser v/inflamm tarmsykd ;skulderreg";
ICD-10;2012;M0762;"And leddlidelser v/inflamm tarmsykd ;overarm/albue";
ICD-10;2012;M0763;"And leddlidelser v/inflamm tarmsykd ;underarm/h?ndl";
ICD-10;2012;M0764;"And leddlidelser v/inflamm tarmsykd ;h?nd/fingre";
ICD-10;2012;M0765;"And leddlidelser v/inflamm tarmsykd ;bekken/l?r";
ICD-10;2012;M0766;"And leddlidelser v/inflamm tarmsykd ;legg/kne";
ICD-10;2012;M0767;"And leddlidelser v/inflamm tarmsykd ;ankel/fot/t?";
ICD-10;2012;M0768;"And leddlidelser v/inflamm tarmsykd ;andre lokalis";
ICD-10;2012;M0769;"And leddlidelser v/inflamm tarmsykd ;uspes lokalis";
ICD-10;2012;M080;Juvenil reumatoid artritt;
ICD-10;2012;M0800;"Juvenil RA;flere lokalis";
ICD-10;2012;M0801;"Juvenil RA;skulderreg";
ICD-10;2012;M0802;"Juvenil RA;overarm/albue";
ICD-10;2012;M0803;"Juvenil RA;underarm/h?ndl";
ICD-10;2012;M0804;"Juvenil RA;h?nd/fingre";
ICD-10;2012;M0805;"Juvenil RA;bekken/l?r";
ICD-10;2012;M0806;"Juvenil RA;legg/kne";
ICD-10;2012;M0807;"Juvenil RA;ankel/fot/t?";
ICD-10;2012;M0808;"Juvenil RA;andre lokalis";
ICD-10;2012;M0809;"Juvenil RA;uspes lokalis";
ICD-10;2012;M081;Juvenil ankyloserende spondylitt;
ICD-10;2012;M0810;"Juvenil ankylos spondyl;flere lokalis";
ICD-10;2012;M0811;"Juvenil ankylos spondyl;skulderreg";
ICD-10;2012;M0812;"Juvenil ankylos spondyl;overarm/albue";
ICD-10;2012;M0813;"Juvenil ankylos spondyl;underarm/h?ndl";
ICD-10;2012;M0814;"Juvenil ankylos spondyl;h?nd/fingre";
ICD-10;2012;M0815;"Juvenil ankylos spondyl;bekken/l?r";
ICD-10;2012;M0816;"Juvenil ankylos spondyl;legg/kne";
ICD-10;2012;M0817;"Juvenil ankylos spondyl;ankel/fot/t?";
ICD-10;2012;M0818;"Juvenil ankylos spondyl;andre lokalis";
ICD-10;2012;M0819;"Juvenil ankylos spondyl;uspes lokalis";
ICD-10;2012;M082;Juvenil artritt med systemisk opprinnelse;
ICD-10;2012;M0820;"Juvenil artritt m/system oppr;flere lokalis";
ICD-10;2012;M0821;"Juvenil artritt m/system oppr;skulderreg";
ICD-10;2012;M0822;"Juvenil artritt m/system oppr;overarm/albue";
ICD-10;2012;M0823;"Juvenil artritt m/system oppr;underarm/h?ndl";
ICD-10;2012;M0824;"Juvenil artritt m/system oppr;h?nd/fingre";
ICD-10;2012;M0825;"Juvenil artritt m/system oppr;bekken/l?r";
ICD-10;2012;M0826;"Juvenil artritt m/system oppr;legg/kne";
ICD-10;2012;M0827;"Juvenil artritt m/system oppr;ankel/fot/t?";
ICD-10;2012;M0828;"Juvenil artritt m/system oppr;andre lokalis";
ICD-10;2012;M0829;"Juvenil artritt m/system oppr;uspes lokalis";
ICD-10;2012;M083;Juvenil polyartritt seronegativ;
ICD-10;2012;M0830;"Juvenil polyartritt seroneg;flere lokalis";
ICD-10;2012;M0831;"Juvenil polyartritt seroneg;skulderreg";
ICD-10;2012;M0832;"Juvenil polyartritt seroneg;overarm/albue";
ICD-10;2012;M0833;"Juvenil polyartritt seroneg;underarm/h?ndl";
ICD-10;2012;M0834;"Juvenil polyartritt seroneg;h?nd/fingre";
ICD-10;2012;M0835;"Juvenil polyartritt seroneg;bekken/l?r";
ICD-10;2012;M0836;"Juvenil polyartritt seroneg;legg/kne";
ICD-10;2012;M0837;"Juvenil polyartritt seroneg;ankel/fot/t?";
ICD-10;2012;M0838;"Juvenil polyartritt seroneg;andre lokalis";
ICD-10;2012;M0839;"Juvenil polyartritt seroneg;uspes lokalis";
ICD-10;2012;M084;Pauciartikul?r juvenil artritt;
ICD-10;2012;M0840;"Pauciartikul?r juv artritt;flere lokalis";
ICD-10;2012;M0841;"Pauciartikul?r juv artritt;skulderreg";
ICD-10;2012;M0842;"Pauciartikul?r juv artritt;overarm/albue";
ICD-10;2012;M0843;"Pauciartikul?r juv artritt;underarm/h?ndl";
ICD-10;2012;M0844;"Pauciartikul?r juv artritt;h?nd/fingre";
ICD-10;2012;M0845;"Pauciartikul?r juv artritt;bekken/l?r";
ICD-10;2012;M0846;"Pauciartikul?r juv artritt;legg/kne";
ICD-10;2012;M0847;"Pauciartikul?r juv artritt;ankel/fot/t?";
ICD-10;2012;M0848;"Pauciartikul?r juv artritt;andre lokalis";
ICD-10;2012;M0849;"Pauciartikul?r juv artritt;uspes lokalis";
ICD-10;2012;M088;Annen spesifisert juvenil artritt;
ICD-10;2012;M0880;"Annen spes juv artritt;flere lokalis";
ICD-10;2012;M0881;"Annen spes juv artritt;skulderreg";
ICD-10;2012;M0882;"Annen spes juv artritt;overarm/albue";
ICD-10;2012;M0883;"Annen spes juv artritt;underarm/h?ndl";
ICD-10;2012;M0884;"Annen spes juv artritt;h?nd/fingre";
